token_id,speaker_id,expected_tone,tone_correctness,incorrect_probability,nested_threshold,predicted_incorrect
00204513_08,02045,2,1,0.6705053501276238,0.49000000000000005,1
00204513_09,02045,4,0,0.6297014817074581,0.49000000000000005,1
00204513_10,02045,4,1,0.0034278985932782425,0.49000000000000005,0
00204518_01,02045,4,1,0.5899100069425262,0.49000000000000005,1
00204518_02,02045,1,0,0.3040693286498423,0.49000000000000005,0
00204518_03,02045,1,0,0.4157275744708322,0.49000000000000005,0
00204518_04,02045,2,1,0.6467149046213971,0.49000000000000005,1
00204518_06,02045,1,1,0.44530374362332353,0.49000000000000005,0
00204518_08,02045,1,1,0.28444955252685955,0.49000000000000005,0
00204518_10,02045,2,1,0.15984072850958736,0.49000000000000005,0
00204520_00,02045,4,1,0.27263355554045576,0.49000000000000005,0
00204520_03,02045,1,1,0.5840315196903629,0.49000000000000005,1
00204520_05,02045,4,1,0.4695930877016425,0.49000000000000005,0
00204520_06,02045,2,1,0.6223658736859154,0.49000000000000005,1
00204520_08,02045,4,1,0.5422112824838066,0.49000000000000005,1
00204524_01,02045,4,0,0.4855586907888492,0.49000000000000005,0
00204524_03,02045,1,1,0.3708666343683144,0.49000000000000005,0
00204524_04,02045,2,1,0.7361432951723748,0.49000000000000005,1
00204526_00,02045,4,1,0.35167104267995064,0.49000000000000005,0
00204526_02,02045,2,1,0.611063796898038,0.49000000000000005,1
00204526_03,02045,4,0,0.5758127016907075,0.49000000000000005,1
00204526_04,02045,4,0,0.3077984090452338,0.49000000000000005,0
00204526_05,02045,1,1,0.3435683768263356,0.49000000000000005,0
00204526_06,02045,4,0,0.5412879332565241,0.49000000000000005,1
00204526_07,02045,1,1,0.30871160039991447,0.49000000000000005,0
00204526_08,02045,3,1,0.6461578320207065,0.49000000000000005,1
00204526_09,02045,3,1,0.39531288361458866,0.49000000000000005,0
00204526_10,02045,4,0,0.29682558936560743,0.49000000000000005,0
00204528_00,02045,4,1,0.3582696140749725,0.49000000000000005,0
00204528_01,02045,2,0,0.7825354131321949,0.49000000000000005,1
00204528_02,02045,4,0,0.6052380155184588,0.49000000000000005,1
00204528_03,02045,2,1,0.6349727093498824,0.49000000000000005,1
00204528_04,02045,3,1,0.42470470660972576,0.49000000000000005,0
00204528_05,02045,4,1,0.46645693178080866,0.49000000000000005,0
00204528_07,02045,3,1,0.24616597817194086,0.49000000000000005,0
00204529_02,02045,4,1,0.670576810460717,0.49000000000000005,1
00204529_03,02045,3,1,0.08331807343265661,0.49000000000000005,0
00204529_04,02045,1,1,0.4482678869045434,0.49000000000000005,0
00204529_05,02045,1,1,0.41847950302108083,0.49000000000000005,0
00204529_07,02045,2,1,0.6679006727078406,0.49000000000000005,1
00204529_08,02045,3,1,0.5483161853988373,0.49000000000000005,1
00204529_10,02045,4,1,0.3659647080039228,0.49000000000000005,0
00204601_01,02046,2,1,0.5530297976129814,0.49000000000000005,1
00204601_03,02046,4,1,0.4702195155172334,0.49000000000000005,0
00204601_05,02046,1,1,0.48380877415674833,0.49000000000000005,0
00204601_06,02046,2,1,0.28117523785791626,0.49000000000000005,0
00204601_07,02046,4,1,0.47147367229306014,0.49000000000000005,0
00204601_09,02046,1,1,0.4942198203107659,0.49000000000000005,1
00204601_10,02046,2,1,0.4814834516069493,0.49000000000000005,0
00204607_02,02046,4,1,0.4473003310395397,0.49000000000000005,0
00204607_03,02046,2,1,0.516131146407413,0.49000000000000005,1
00204607_04,02046,4,1,0.3764098047185895,0.49000000000000005,0
00204607_05,02046,4,1,0.4927946597361215,0.49000000000000005,1
00204607_06,02046,1,0,0.4710809265231266,0.49000000000000005,0
00204607_07,02046,1,0,0.3836582035264203,0.49000000000000005,0
00204608_00,02046,2,0,0.4855205640945264,0.49000000000000005,0
00204608_02,02046,4,1,0.5020091236888996,0.49000000000000005,1
00204608_04,02046,3,1,0.4357651675332025,0.49000000000000005,0
00204608_05,02046,4,1,0.4302674822924824,0.49000000000000005,0
00204608_07,02046,2,1,0.381881648431117,0.49000000000000005,0
00204609_03,02046,1,1,0.446785812551336,0.49000000000000005,0
00204609_10,02046,4,1,0.5117425996762872,0.49000000000000005,1
00204609_11,02046,4,1,0.4931639311824279,0.49000000000000005,1
00204611_01,02046,1,0,0.4608500439239327,0.49000000000000005,0
00204611_06,02046,2,1,0.5569362413340333,0.49000000000000005,1
00204611_07,02046,4,1,0.45697663560846485,0.49000000000000005,0
00204611_08,02046,3,1,0.5800031543728396,0.49000000000000005,1
00204611_10,02046,2,1,0.5381657508635733,0.49000000000000005,1
00204611_11,02046,4,1,0.9094034107457544,0.49000000000000005,1
00204613_02,02046,4,1,0.5411661869133424,0.49000000000000005,1
00204613_03,02046,4,1,0.5273655826398403,0.49000000000000005,1
00204613_06,02046,1,1,0.4666291969295176,0.49000000000000005,0
00204613_08,02046,2,1,0.425111193303524,0.49000000000000005,0
00204613_09,02046,4,0,0.560228112439296,0.49000000000000005,1
00204613_10,02046,4,1,0.04513749577684484,0.49000000000000005,0
00204618_01,02046,4,1,0.4283791074174336,0.49000000000000005,0
00204618_02,02046,1,1,0.4725416586141288,0.49000000000000005,0
00204618_03,02046,1,1,0.4601550073293598,0.49000000000000005,0
00204618_04,02046,2,1,0.4928846549531934,0.49000000000000005,1
00204618_06,02046,1,1,0.48969366463592473,0.49000000000000005,0
00204618_08,02046,1,1,0.4666913682323021,0.49000000000000005,0
00204618_10,02046,2,1,0.543559304024872,0.49000000000000005,1
00204620_00,02046,4,1,0.4958111751038521,0.49000000000000005,1
00204620_03,02046,1,1,0.453164726259146,0.49000000000000005,0
00204620_05,02046,4,0,0.4643635815106465,0.49000000000000005,0
00204620_06,02046,2,0,0.4993090225187669,0.49000000000000005,1
00204620_08,02046,4,1,0.5114323304839873,0.49000000000000005,1
00204624_01,02046,4,1,0.4721286250614467,0.49000000000000005,0
00204624_03,02046,1,0,0.49768248457328174,0.49000000000000005,1
00204624_04,02046,2,1,0.5067799655459806,0.49000000000000005,1
00204626_00,02046,4,1,0.533452525725349,0.49000000000000005,1
00204626_02,02046,2,1,0.4126739551817969,0.49000000000000005,0
00204626_03,02046,4,0,0.5125142180022728,0.49000000000000005,1
00204626_04,02046,4,1,0.4850597484892683,0.49000000000000005,0
00204626_05,02046,1,0,0.45206674776584077,0.49000000000000005,0
00204626_06,02046,4,1,0.6544180684130572,0.49000000000000005,1
00204626_07,02046,1,1,0.46988539978033994,0.49000000000000005,0
00204626_08,02046,3,1,0.5816387469883066,0.49000000000000005,1
00204626_09,02046,3,1,0.5370810413009113,0.49000000000000005,1
00204626_10,02046,4,0,0.4242725846760349,0.49000000000000005,0
00204628_00,02046,4,1,0.4981934869085559,0.49000000000000005,1
00204628_01,02046,2,1,0.4766001499059704,0.49000000000000005,0
00204628_02,02046,4,0,0.6098631739214163,0.49000000000000005,1
00204628_03,02046,2,0,0.5757547206015458,0.49000000000000005,1
00204628_04,02046,3,1,0.5537408470156082,0.49000000000000005,1
00204628_05,02046,4,1,0.33260442560600295,0.49000000000000005,0
00204628_07,02046,3,1,0.4912400086881705,0.49000000000000005,1
00204629_02,02046,4,1,0.40878023924560647,0.49000000000000005,0
00204629_03,02046,3,0,0.4873063329794011,0.49000000000000005,0
00204629_04,02046,1,1,0.4847918640816801,0.49000000000000005,0
00204629_05,02046,1,1,0.4624111035896425,0.49000000000000005,0
00204629_07,02046,2,1,0.612930436622096,0.49000000000000005,1
00204629_08,02046,3,1,0.3585090045823866,0.49000000000000005,0
00204629_10,02046,4,1,0.45279446619773056,0.49000000000000005,0
