token_id,speaker_id,human_correct,produced_tone_proxy,predicted_tone,probability_T1,probability_T2,probability_T3,probability_T4
00203826_07,02038,1,T1,T1,0.3695680941762552,0.2957473808983836,0.12044100088762108,0.2142435240377402
00203826_08,02038,1,T3,T1,0.36576868612714253,0.28138099710781206,0.17015421990539556,0.1826960968596497
00203826_09,02038,1,T3,T3,0.052782790501438026,0.17805375952553304,0.6486668600535345,0.12049658991949444
00203826_10,02038,1,T4,T1,0.47337373062916144,0.09312008647330108,0.022193435122719412,0.411312747774818
00203828_00,02038,1,T4,T2,0.24223947505894508,0.30432489855235184,0.2399420235486934,0.21349360284000965
00203828_01,02038,1,T2,T2,0.2768336450699405,0.4490373625220531,0.17642852533333736,0.09770046707466903
00203828_03,02038,1,T2,T2,0.16889246016883197,0.5055603938842955,0.21520867454463097,0.11033847140224151
00203828_04,02038,1,T3,T3,0.17233444716718632,0.24321784470230537,0.44511675922578703,0.13933094890472142
00203828_05,02038,1,T4,T4,0.3077185623340966,0.13489690527337259,0.15841324058328407,0.3989712918092466
00203828_07,02038,1,T3,T2,0.29547604589342713,0.29603241891737264,0.19543969399843156,0.21305184119076864
00203829_03,02038,1,T3,T3,0.04447003695138093,0.09450463598893455,0.4649326624599541,0.3960926645997303
00203829_04,02038,1,T1,T1,0.5017008328522111,0.2792099696511991,0.06034405310725037,0.15874514438933934
00203829_05,02038,1,T1,T4,0.3305923408220891,0.16185873855427454,0.1391951403601765,0.3683537802634599
00203829_07,02038,1,T2,T2,0.2277234876810526,0.5417562904501038,0.1469038195665616,0.08361640230228211
00203829_10,02038,1,T4,T2,0.21473670571304107,0.40266448424136964,0.32098757749000456,0.061611232555584775
00203901_01,02039,1,T2,T4,0.25737057590697054,0.19774962762987652,0.2633820990324943,0.2814976974306586
00203901_05,02039,1,T1,T2,0.14368888041495487,0.531771140348715,0.28265837079314426,0.041881608443185996
00203901_06,02039,1,T2,T2,0.009130920839264912,0.492431396933174,0.49073556156407777,0.007702120663483237
00203907_03,02039,1,T2,T2,0.3464381064282266,0.4209356629447557,0.12069113060247279,0.1119351000245448
00203907_04,02039,1,T4,T1,0.7179814542976487,0.13612275907696914,0.06805798879365424,0.07783779783172795
00203907_05,02039,1,T4,T1,0.3953742977284834,0.2924707338154712,0.20750231221230325,0.10465265624374209
00203907_06,02039,1,T1,T1,0.5790889773401955,0.251397674703146,0.02611351424823727,0.1433998337084212
00203908_00,02039,1,T2,T1,0.4416178491978205,0.31442643724442604,0.14877792207357224,0.0951777914841813
00203908_02,02039,1,T4,T1,0.5528603218663398,0.25990681670364824,0.029859981651501607,0.1573728797785102
00203908_04,02039,1,T3,T2,0.008375751792552988,0.4812504958997373,0.41845086421687344,0.09192288809083624
00203908_05,02039,1,T4,T4,0.017958326254647865,0.030224009061715518,0.13202634344655348,0.8197913212370831
00203908_07,02039,1,T2,T2,0.02128268907390083,0.5826487785953981,0.37693875128719706,0.019129781043504056
00203909_10,02039,1,T4,T4,0.26209251668682104,0.22628547573480168,0.20577528806023063,0.3058467195181467
00203911_01,02039,1,T1,T3,0.19398513718468186,0.20073199135451728,0.46781629878622766,0.13746657267457302
00203911_07,02039,1,T4,T1,0.4272249812161014,0.2757742417638785,0.05022137069692277,0.2467794063230974
00203913_10,02039,1,T4,T2,0.02855797827276402,0.966630104469983,0.004577033737473481,0.0002348835197793907
00203918_04,02039,1,T2,T2,0.2777894154860165,0.5472545968836907,0.16908576365611572,0.005870223974177163
00203918_06,02039,1,T1,T2,0.07168642772839849,0.7636864576988637,0.1554198545172583,0.009207260055479413
00203918_10,02039,1,T2,T2,0.282466694936838,0.3587067686598246,0.21573005360617264,0.14309648279716464
00203920_00,02039,1,T4,T4,0.3147081245680634,0.02026603499981526,0.03412389208348873,0.6309019483486326
00203920_03,02039,1,T1,T1,0.4468607120245065,0.07497007919150066,0.07451426370063434,0.4036549450833585
00203920_05,02039,1,T4,T1,0.6640634974950852,0.1427812269946309,0.04002014052367903,0.15313513498660494
00203920_06,02039,1,T2,T2,0.18523809182968262,0.38508214225491877,0.3394934631454933,0.09018630276990534
00203920_08,02039,1,T4,T4,0.05207350447611151,0.251703995803096,0.21566900733118266,0.48055349238960987
00203926_02,02039,1,T2,T2,0.0033072824088170023,0.8407537840212732,0.15573450515367596,0.0002044284162338283
00203926_08,02039,1,T3,T4,0.03181410252484379,0.09929197240153256,0.12949664142697065,0.739397283646653
00203928_01,02039,1,T2,T2,0.1633839262638032,0.6184398959775063,0.20403670208206404,0.014139475676626604
00203928_03,02039,1,T2,T3,0.03947407955603653,0.3353183245625043,0.5847982495761285,0.04040934630533068
00203928_04,02039,1,T3,T4,0.17707297321483875,0.1453742797386434,0.24289805376931425,0.4346546932772036
00203929_07,02039,1,T2,T2,0.2489423437164052,0.495067958645654,0.13012695635010216,0.12586274128783848
00203929_10,02039,1,T4,T4,0.06419153573525696,0.06425506653938777,0.044034690582749364,0.8275187071426059
00204101_01,02041,1,T2,T3,0.02410714671699776,0.15741786567799496,0.6934699213836151,0.12500506622139218
00204101_03,02041,1,T4,T3,0.19323842460633384,0.20989784866205083,0.40223577669526067,0.19462795003635464
00204101_05,02041,1,T1,T3,0.04541219642563222,0.41625245001794653,0.5212749195640723,0.01706043399234892
00204101_06,02041,1,T2,T3,0.0805320560302308,0.35539194930410384,0.5220163276249228,0.04205966704074251
00204101_07,02041,1,T4,T3,0.07318741400649086,0.2768182351907476,0.44942979105937275,0.20056455974338877
00204101_09,02041,1,T1,T2,0.2063689295327194,0.5345745910497647,0.2006707955575592,0.058385683859956565
00204101_10,02041,1,T2,T3,0.18920638936381054,0.3617399427521261,0.3620080317052611,0.08704563617880218
00204107_02,02041,1,T4,T3,0.19331063707658036,0.2062854232287659,0.41009861905983513,0.1903053206348186
00204107_03,02041,1,T2,T2,0.2264712793502719,0.3363885664618559,0.2521372669473448,0.18500288724052746
00204107_04,02041,1,T4,T3,0.08192572817162012,0.20896735529567037,0.5959484718535573,0.11315844467915229
00204107_05,02041,1,T4,T3,0.13830258977363,0.23582189326903313,0.5388258868544383,0.08704963010289848
00204107_06,02041,1,T1,T1,0.421984452703691,0.3048076157081077,0.0511154002445324,0.2220925313436688
00204107_07,02041,1,T1,T2,0.041627068660261134,0.5558616847599216,0.3852330546420906,0.017278191937726672
00204108_00,02041,1,T2,T3,0.18385813670657178,0.27818907652197317,0.4425953292435935,0.09535745752786161
00204108_02,02041,1,T4,T2,0.17993819361666077,0.45205039802302005,0.3026253370453077,0.0653860713150114
00204108_04,02041,1,T3,T2,0.23103220753655546,0.3320618321919238,0.32603729750139454,0.11086866277012612
00204108_05,02041,1,T4,T3,0.062368473640142696,0.1730545308107117,0.6738224762060102,0.09075451934313526
00204108_07,02041,1,T2,T2,0.18887858634277963,0.4748110794832823,0.25669110206203766,0.0796192321119005
00204109_03,02041,1,T1,T3,0.2375716434722271,0.2108024183311806,0.41194983276087416,0.13967610543571815
00204109_10,02041,1,T4,T2,0.25672289381097857,0.32125156525126997,0.2833013376432226,0.13872420329452884
00204109_11,02041,1,T4,T1,0.43007788144717013,0.24886044441804167,0.049103684336889754,0.27195798979789854
00204111_01,02041,1,T1,T3,0.19149064312258238,0.20987870951003934,0.47499057827008534,0.12364006909729294
00204111_06,02041,1,T2,T3,0.26665136460081956,0.15588299783028983,0.5664861732527288,0.010979464316161888
00204111_07,02041,1,T4,T2,0.29914353819014666,0.3737924774761471,0.18251374637589637,0.1445502379578099
00204111_08,02041,1,T3,T2,0.16151787560414566,0.4905552476013047,0.3144504761881255,0.03347640060642399
00204111_10,02041,1,T2,T2,0.10256293453302112,0.4995657167391492,0.3414748328096968,0.05639651591813278
00204111_11,02041,1,T4,T3,0.11800497336619489,0.242807390203126,0.46261862531044656,0.1765690111202326
00204113_06,02041,1,T1,T4,0.30465446549829406,0.10768723168733113,0.14483828051731204,0.44282002229706285
00204113_09,02041,1,T4,T3,0.15068874939228616,0.21560855156901015,0.5214677674353028,0.11223493160340085
00204118_01,02041,1,T4,T3,0.04516358329909695,0.21452522772315405,0.6869910278801731,0.05332016109757584
00204118_02,02041,1,T1,T2,0.3904023268073196,0.39078105973576766,0.05736593855433575,0.1614506749025768
00204118_03,02041,1,T1,T3,0.21738669047650078,0.18514571492488305,0.4160942729677343,0.18137332163088185
00204118_04,02041,1,T2,T3,0.21949142348583833,0.29384254834806933,0.3887765813084488,0.09788944685764363
00204118_06,02041,1,T1,T2,0.11393279598483719,0.7121276334279603,0.1617092940322676,0.012230276554934867
00204118_08,02041,1,T1,T2,0.23346939944431572,0.42258117209655693,0.2506982239248409,0.09325120453428636
00204120_00,02041,1,T4,T1,0.43069164283142986,0.2233251220242601,0.047756076418741175,0.29822715872556893
00204120_03,02041,1,T1,T3,0.07231937639383512,0.16999787624116744,0.6569823814492662,0.10070036591573127
00204120_05,02041,1,T4,T3,0.21376804528434054,0.25895180217871694,0.31259776346444107,0.21468238907250134
00204120_06,02041,1,T2,T1,0.4271497297865898,0.2762951117303152,0.05024016068248457,0.24631499780061042
00204120_08,02041,1,T4,T1,0.4252124253876296,0.1766874966289794,0.04444466362051232,0.3536554143628787
00204124_01,02041,1,T4,T3,0.1183810833037627,0.29832396528616506,0.4137514157086759,0.16954353570139624
00204124_03,02041,1,T1,T2,0.2932741661193714,0.42374842774968646,0.20151083109428,0.08146657503666212
00204124_04,02041,1,T2,T3,0.07625490601012398,0.39789196866305043,0.4600524451700922,0.06580068015673349
00204126_00,02041,1,T4,T2,0.18783222468633792,0.34545325878468414,0.29329378713684534,0.17342072939213266
00204126_02,02041,1,T2,T3,0.06991467195297628,0.3976381512181897,0.4982231377111542,0.03422403911767994
00204126_03,02041,1,T4,T3,0.1751929608573106,0.2040552771265616,0.4592676178229577,0.16148414419317011
00204126_04,02041,1,T4,T3,0.06172347471469444,0.4004414260579931,0.5091076937873323,0.028727405439980064
00204126_05,02041,1,T1,T3,0.14681996230706415,0.31729618157631173,0.4804861540674094,0.05539770204921466
00204126_06,02041,1,T4,T3,0.06156780475414326,0.31076926625704776,0.49268551115886045,0.13497741782994863
00204126_07,02041,1,T1,T2,0.12030640872270992,0.6525700673307607,0.20160257172008347,0.02552095222644599
00204126_09,02041,1,T3,T2,0.1431576219177407,0.5450296646019983,0.26282123817857433,0.0489914753016867
00204126_10,02041,1,T4,T2,0.3941124883133101,0.39587777152736947,0.05212781234073943,0.15788192781858099
00204128_00,02041,1,T4,T3,0.13827894954203282,0.2955667174707709,0.3737201902294879,0.1924341427577084
00204128_01,02041,1,T2,T3,0.11803602886439983,0.2919790914837848,0.536366180185333,0.05361869946648241
00204128_02,02041,1,T4,T3,0.11667372942285667,0.29370179563939935,0.4313093710567976,0.15831510388094647
00204128_03,02041,1,T2,T3,0.08117640923680246,0.2712113621659933,0.625135982067606,0.022476246529598204
00204128_04,02041,1,T3,T3,0.1089565191833335,0.18050030661914446,0.5336170069317088,0.17692616726581323
00204128_05,02041,1,T4,T3,0.11021699999270711,0.2618473163456536,0.42164591984003663,0.20628976382160277
00204128_07,02041,1,T3,T3,0.15720291960167598,0.3054491744257823,0.4801730561353286,0.05717484983721305
00204129_02,02041,1,T4,T3,0.06729300247213425,0.455296196184358,0.456232541145161,0.021178260198346763
00204129_03,02041,1,T3,T1,0.4272623110239394,0.2755139811073523,0.050211942980365826,0.2470117648883424
00204129_04,02041,1,T1,T1,0.4221594110491793,0.3039917729581361,0.051094405296093166,0.22275441069659144
00204129_05,02041,1,T1,T2,0.24993480996748996,0.5588100337553785,0.1216308652591573,0.06962429101797418
00204129_07,02041,1,T2,T2,0.07713996367064582,0.5554876850669634,0.3484389415513545,0.018933409711036256
00204129_08,02041,1,T3,T3,0.05309199984121851,0.18262038110487733,0.7124746550686751,0.051812963985228944
00204129_10,02041,1,T4,T2,0.10194013374819111,0.39399774523883724,0.39253754492431464,0.11152457608865683
00204201_01,02042,1,T2,T3,0.04168147813968459,0.21798819973578587,0.44189025293809775,0.29844006918643184
00204201_03,02042,1,T4,T1,0.31480179604408803,0.1759553441439239,0.24056406263644445,0.26867879717554355
00204201_05,02042,1,T1,T2,0.17051173142505685,0.3348629472450095,0.32995473627799565,0.1646705850519381
00204201_06,02042,1,T2,T3,0.06023513417207349,0.3370197256182055,0.5095550115183539,0.09319012869136711
00204201_09,02042,1,T1,T3,0.09004028571665666,0.26337805122889335,0.5137870795688887,0.13279458348556125
00204207_03,02042,1,T2,T1,0.41398631003882613,0.18743602728493253,0.07024800241133672,0.32832966026490457
00204207_04,02042,1,T4,T3,0.11603334625352427,0.23993825798151266,0.5907591282387971,0.053269267526165905
00204207_05,02042,1,T4,T4,0.13074106485413212,0.18834849272669013,0.3108974879994473,0.3700129544197305
00204207_06,02042,1,T1,T1,0.40899651165340983,0.22488576970648783,0.08129595101149062,0.2848217676286118
00204207_07,02042,1,T1,T2,0.314467145244392,0.3573848446737076,0.1966925310384385,0.13145547904346194
00204208_04,02042,1,T3,T2,0.08361808708654671,0.4114146879184425,0.4094221432353709,0.09554508175963977
00204208_05,02042,1,T4,T3,0.20164842685162074,0.2358053176299995,0.3353867501043432,0.22715950541403654
00204209_10,02042,1,T4,T2,0.26192640042247667,0.41597777464335195,0.2462780214311623,0.07581780350300914
00204209_11,02042,1,T4,T3,0.027868725089525308,0.22428971401063874,0.5415612636139031,0.20628029728593283
00204211_01,02042,1,T1,T3,0.27495768314208097,0.1650173856056495,0.32945121124082527,0.2305737200114443
00204211_06,02042,1,T2,T1,0.5952214457437535,0.13734838494487162,0.0894801227625016,0.17795004654887336
00204211_07,02042,1,T4,T1,0.2898360803671025,0.27415323693850335,0.1921519623018126,0.24385872039258147
00204211_08,02042,1,T3,T3,0.040155395775406985,0.25088146778340914,0.6596363091513884,0.049326827289795545
00204211_10,02042,1,T2,T1,0.4195158253923103,0.20532402783600953,0.0706936323619089,0.30446651440977135
00204211_11,02042,1,T4,T4,0.35009571652384097,0.09539519681251724,0.20415614950178057,0.35035293716186133
00204213_02,02042,1,T4,T1,0.34394812892848026,0.14414972609443202,0.24016778949226114,0.2717343554848267
00204213_03,02042,1,T4,T1,0.30039777885591434,0.16772649003922396,0.24165071426020993,0.2902250168446518
00204213_06,02042,1,T1,T1,0.32781333006632646,0.16412338403504673,0.320823165520173,0.18724012037845386
00204213_10,02042,1,T4,T3,0.005178174435748492,0.2730608577145872,0.3779166480850036,0.3438443197646607
00204218_01,02042,1,T4,T4,0.29840042779306997,0.15900520544097868,0.23721071006595684,0.3053836566999945
00204218_03,02042,1,T1,T1,0.33142138407586286,0.18645208809525507,0.27001672637529095,0.21210980145359115
00204218_04,02042,1,T2,T3,0.2535402247641249,0.2828144224716427,0.33473903293435764,0.1289063198298748
00204218_08,02042,1,T1,T2,0.2571760546302115,0.43779391033962345,0.23140127431739935,0.0736287607127659
00204218_10,02042,1,T2,T2,0.1661627894136757,0.39033061158347176,0.24155761896419056,0.20194898003866185
00204220_00,02042,1,T4,T4,0.2713944380736769,0.19424274029172597,0.1656046181478495,0.3687582034867476
00204220_03,02042,1,T1,T3,0.25789890910618835,0.19740906634910202,0.395074340140904,0.14961768440380563
00204220_05,02042,1,T4,T1,0.3612691418721041,0.3304074906926039,0.13042354782416876,0.17789981961112328
00204220_06,02042,1,T2,T1,0.4195460803093305,0.2054391264015997,0.07069565249906624,0.30431914079000355
00204220_08,02042,1,T4,T1,0.2935619418857065,0.28199849852761316,0.19201566357587227,0.23242389601080807
00204224_01,02042,1,T4,T3,0.014114078528194133,0.11756147446820774,0.6325986078906326,0.23572583911296557
00204224_03,02042,1,T1,T2,0.2607609035258541,0.40538800780811446,0.1988901469796453,0.13496094168638617
00204224_04,02042,1,T2,T2,0.0026283160670814644,0.7601744634207964,0.22000026132907197,0.01719695918305028
00204226_00,02042,1,T4,T4,0.022137215901461827,0.16608695765222664,0.3275646714169387,0.48421115502937295
00204226_02,02042,1,T2,T3,0.00017543099783367725,0.32443028946063074,0.6492214713807046,0.026172808160831017
00204226_03,02042,1,T4,T3,0.060253687501920186,0.2730971428579053,0.5777063145001209,0.0889428551400537
00204226_04,02042,1,T4,T3,0.03310542982938545,0.19222596148290255,0.512672160580274,0.261996448107438
00204226_05,02042,1,T1,T3,0.1842420003309502,0.3132170962417532,0.3423697082056759,0.16017119522162065
00204226_06,02042,1,T4,T3,0.012374312513906275,0.05467954115191504,0.5755513989358116,0.3573947473983671
00204226_07,02042,1,T1,T4,0.0010741106264354633,0.0481814231193653,0.2321550563466513,0.7185894099075479
00204226_09,02042,1,T3,T3,0.13748806544355105,0.23519729224414415,0.46725081796395374,0.16006382434835104
00204226_10,02042,1,T4,T1,0.42746317947852114,0.26479599090652156,0.07053535738641067,0.2372054722285468
00204228_00,02042,1,T4,T4,0.05874637310723224,0.2546175807021449,0.2654424102842597,0.42119363590636305
00204228_01,02042,1,T2,T3,0.12259684438583272,0.28933456641426974,0.4691620423852855,0.11890654681461203
00204228_02,02042,1,T4,T4,0.16588173745524523,0.22921869813526544,0.26763329915866374,0.33726626525082565
00204228_03,02042,1,T2,T3,0.08536260133685966,0.2947699134927946,0.5199590814729805,0.09990840369736524
00204228_04,02042,1,T3,T3,0.15419844489275922,0.24048894900022338,0.46380384344683273,0.14150876266018467
00204228_05,02042,1,T4,T4,0.04965523236307778,0.2196421475650885,0.26043167415666246,0.47027094591517127
00204228_07,02042,1,T3,T2,0.10232111029706327,0.3764491837379841,0.37623978241110384,0.14498992355384874
00204229_02,02042,1,T4,T4,0.032254762741064265,0.10977159498767695,0.21569074258797444,0.6422828996832843
00204229_03,02042,1,T3,T2,0.14213038199874353,0.4165424264272906,0.3591487639846597,0.08217842758930619
00204229_04,02042,1,T1,T1,0.5060270571516443,0.30867666657454873,0.07788672996153889,0.10740954631226812
00204229_07,02042,1,T2,T2,0.20925502549561525,0.5323230004943021,0.2175774801311609,0.040844493878921785
00204229_10,02042,1,T4,T2,0.07237584761219508,0.3543165807139152,0.2711181399505185,0.30218943172337126
00204301_01,02043,1,T2,T4,0.19326716064233085,0.16400982668104438,0.2918213510422049,0.3509016616344198
00204301_03,02043,1,T4,T4,0.27773719349311404,0.1383659430182719,0.19343759003541405,0.3904592734532
00204301_05,02043,1,T1,T1,0.3803483377851896,0.2180687391995095,0.11171017589618551,0.2898727471191153
00204301_06,02043,1,T2,T2,0.03905064751392057,0.5265738275133095,0.42002632774212373,0.014349197230646281
00204301_07,02043,1,T4,T1,0.48236159469798,0.15892228504195863,0.1356053230100375,0.2231107972500238
00204301_09,02043,1,T1,T1,0.3672268057825966,0.19567472531014884,0.08774720628257947,0.3493512626246751
00204307_02,02043,1,T4,T4,0.22556480756299166,0.13118064872136043,0.21284487241471098,0.4304096713009369
00204307_03,02043,1,T2,T1,0.5126570149176713,0.1368800161201737,0.0429375208946861,0.3075254480674688
00204307_05,02043,1,T4,T3,0.1096397554550531,0.313524407466875,0.4688356243367873,0.10800021274128456
00204307_07,02043,1,T1,T1,0.4904350911145021,0.22043683849104526,0.07632651479877847,0.21280155559567407
00204308_00,02043,1,T2,T1,0.4506109953790719,0.16628830296014818,0.12521262521084076,0.25788807644993933
00204308_02,02043,1,T4,T1,0.5170360396297372,0.14804584386674272,0.09133947069839489,0.24357864580512525
00204308_04,02043,1,T3,T1,0.4267558616491708,0.1525310519224141,0.13000293148613043,0.2907101549422846
00204308_05,02043,1,T4,T4,0.15095662277471392,0.1458966717663904,0.2846939872695742,0.41845271818932145
00204308_07,02043,1,T2,T3,0.1443795838765809,0.33912266741944636,0.45961713709630136,0.05688061160767139
00204309_03,02043,1,T1,T3,0.25682934383425093,0.1802892054477313,0.3431018731611839,0.21977957755683378
00204309_10,02043,1,T4,T1,0.39273513799757814,0.2916892193473971,0.15816187834717857,0.15741376430784626
00204309_11,02043,1,T4,T3,0.04884640308106567,0.1490684729156172,0.7191946912010505,0.08289043280226666
00204311_01,02043,1,T1,T1,0.4411064365602546,0.1061743530231992,0.12990006223074096,0.3228191481858053
00204311_08,02043,1,T3,T4,2.1025832855609052e-07,8.031714335565899e-05,0.0017881552809301494,0.9981313173173857
00204311_10,02043,1,T2,T1,0.34376612302657855,0.193225929774201,0.1569562793714983,0.30605166782772214
00204311_11,02043,1,T4,T4,0.08998741854945173,0.08818417039651205,0.13132855408175162,0.6904998569722847
00204313_02,02043,1,T4,T1,0.4931988704213301,0.09494423646730255,0.1127782915681172,0.29907860154325
00204313_03,02043,1,T4,T4,0.28174679578013845,0.11644529642515206,0.15831089684634045,0.44349701094836896
00204313_06,02043,1,T1,T1,0.4121678707606328,0.0886215684304018,0.10207723107486219,0.39713332973410326
00204313_10,02043,1,T4,T4,1.025607179248683e-06,9.117199047359863e-05,0.05571423324407593,0.9441935691582711
00204318_02,02043,1,T1,T1,0.43038703945712287,0.30376028801844396,0.06250836695224149,0.20334430557219169
00204318_03,02043,1,T1,T4,0.3779672106243212,0.08396356915627268,0.13148447874403404,0.406584741475372
00204318_04,02043,1,T2,T1,0.46110975793983083,0.14349355404138242,0.11874696619872077,0.2766497218200661
00204318_06,02043,1,T1,T1,0.4919812229557055,0.19913113596421037,0.08800078766210002,0.22088685341798403
00204318_08,02043,1,T1,T1,0.42697326521752926,0.24575967906579171,0.11361972180468519,0.21364733391199367
00204318_10,02043,1,T2,T2,0.03789839026071441,0.5117631944089741,0.38913353758977615,0.0612048777405353
00204320_00,02043,1,T4,T1,0.5528128187675081,0.06669359269674267,0.01411195487442605,0.36638163366132326
00204320_03,02043,1,T1,T1,0.4298903108195471,0.08001631585518097,0.09478243359010499,0.3953109397351669
00204320_06,02043,1,T2,T1,0.4041174677291265,0.2434657657933996,0.05025687425431466,0.3021598922231592
00204320_08,02043,1,T4,T1,0.3984982971632394,0.31193667061934593,0.054830666108865306,0.23473436610854934
00204324_01,02043,1,T4,T4,0.24072514235883047,0.1680383849713521,0.2480426509330418,0.3431938217367756
00204324_03,02043,1,T1,T1,0.5339803238504498,0.18998944959067687,0.06682585869278855,0.2092043678660847
00204324_04,02043,1,T2,T4,0.2766581134557117,0.1798983925477498,0.23656894751684593,0.30687454647969264
00204326_00,02043,1,T4,T1,0.3380035882149721,0.1867035560961478,0.14527987263449826,0.3300129830543818
00204326_02,02043,1,T2,T1,0.34954438827526346,0.24994130219001665,0.14699726245180345,0.25351704708291645
00204326_04,02043,1,T4,T4,0.27878763752056657,0.2388881362368609,0.1941425809525914,0.2881816452899812
00204326_05,02043,1,T1,T1,0.40724486223113265,0.22331756800623623,0.14055822664333956,0.22887934311929156
00204326_06,02043,1,T4,T4,0.003569712010581281,0.0008331408708154063,0.3776339889515069,0.6179631581670965
00204326_07,02043,1,T1,T1,0.4153990609648786,0.2658173282695004,0.1163995549611576,0.20238405580446342
00204326_08,02043,1,T3,T1,0.37734060733486113,0.18916011583273182,0.172903150921457,0.26059612591094994
00204326_10,02043,1,T4,T4,0.30610048434691883,0.3091854197116643,0.05651524061323512,0.32819885532818177
00204328_00,02043,1,T4,T1,0.44813132829450025,0.12059791591449627,0.07863265821791834,0.352638097573085
00204328_03,02043,1,T2,T4,0.00337034647037719,0.03869293531335986,0.36715265353119025,0.5907840646850727
00204328_04,02043,1,T3,T1,0.4520711994718757,0.11815462346870571,0.1442470892470241,0.28552708781239455
00204328_05,02043,1,T4,T4,0.274194620967274,0.21109349230624253,0.2075495333029711,0.30716235342351234
00204328_07,02043,1,T3,T4,1.3364071432855172e-06,0.07417578358104937,0.10237812125397763,0.8234447587578296
00204329_02,02043,1,T4,T3,0.1292110252785758,0.39349635357344803,0.4085916023232054,0.06870101882477082
00204329_03,02043,1,T3,T2,1.1984000770391918e-07,0.8272918547495411,0.08603302596261957,0.08667499944783169
00204329_04,02043,1,T1,T1,0.5007912724358057,0.2136809899076637,0.06203492786015025,0.22349280979638037
00204329_05,02043,1,T1,T1,0.3899744610139369,0.16831984591024962,0.08340253066817949,0.3583031624076341
00204329_07,02043,1,T2,T1,0.42216828679120616,0.361603437592572,0.11067663180076469,0.10555164381545726
00204329_10,02043,1,T4,T1,0.39718302287293067,0.19021951734454964,0.1410567836427208,0.271540676139799
00204401_01,02044,1,T2,T4,0.25354284817543277,0.1313684356240807,0.14738068529371248,0.467708030906774
00204401_03,02044,1,T4,T4,0.316789133080304,0.143783172367375,0.20559829019380324,0.3338294043585178
00204401_06,02044,1,T2,T4,0.26940258886679974,0.16243384030542715,0.19670672473463452,0.3714568460931385
00204401_07,02044,1,T4,T4,0.052372045855307615,0.1073663173319966,0.2249795479099731,0.6152820889027227
00204401_09,02044,1,T1,T4,0.29464307248588306,0.2535793388421286,0.10094214028809753,0.35083544838389075
00204401_10,02044,1,T2,T2,0.13541190526261387,0.4516592956424502,0.30662503766722704,0.10630376142770881
00204407_02,02044,1,T4,T3,0.08348184379419077,0.21037399022468037,0.3612834313466754,0.34486073463445355
00204407_03,02044,1,T2,T1,0.4236711562599122,0.22437206779105912,0.07089359131973012,0.28106318462929863
00204407_04,02044,1,T4,T4,0.24430752510569811,0.12990705066122887,0.15235538538668902,0.47343003884638396
00204407_05,02044,1,T4,T4,0.18427218415758717,0.172633035387297,0.24807797213861288,0.3950168083165029
00204407_06,02044,1,T1,T1,0.4195460803093305,0.2054391264015997,0.07069565249906624,0.30431914079000355
00204407_07,02044,1,T1,T4,0.1830832269651321,0.16761925040557268,0.1329620111117092,0.516335511517586
00204408_02,02044,1,T4,T4,0.30951292391141777,0.12403062568430244,0.12974377026679257,0.43671268013748726
00204408_04,02044,1,T3,T3,0.18289583882952076,0.3045436119175536,0.3306285158645016,0.18193203338842406
00204408_05,02044,1,T4,T1,0.389146695140091,0.1261137093096787,0.1599027864722755,0.3248368090779548
00204408_07,02044,1,T2,T2,0.14954838901102194,0.41027144637180285,0.3563475946639578,0.08383256995321751
00204409_03,02044,1,T1,T4,0.1173310892513658,0.19871424338884028,0.32569515534876087,0.358259512011033
00204409_10,02044,1,T4,T4,0.31789935225942817,0.1747254707228529,0.13652220298647008,0.3708529740312488
00204409_11,02044,1,T4,T4,0.05687564996721635,0.08448642513837781,0.1483691925962937,0.710268732298112
00204411_08,02044,1,T3,T4,0.0002606565695417239,0.08387470876792914,0.14628302286954167,0.7695816117929875
00204411_10,02044,1,T2,T1,0.6023325205461909,0.08197304816021549,0.026190452853887828,0.2895039784397058
00204411_11,02044,1,T4,T4,0.02268408922642961,0.08923239078674718,0.2581365148168715,0.6299470051699517
00204413_02,02044,1,T4,T1,0.42092069887362177,0.08689174935212866,0.08375845373688129,0.40842909803736827
00204413_03,02044,1,T4,T1,0.4328429150661035,0.0737023864498808,0.07597050530291863,0.4174841931810969
00204413_06,02044,1,T1,T4,0.2723411820667397,0.1309769896692842,0.18298800150005504,0.4136938267639212
00204413_08,02044,1,T2,T2,0.18904751007258794,0.38242932913118,0.3151977301375028,0.11332543065872931
00204413_09,02044,1,T4,T4,0.2883945459906978,0.12277162258824659,0.1740039683233242,0.4148298630977315
00204413_10,02044,1,T4,T4,2.2603962080833885e-06,0.00023832410255617036,0.0005213772915977498,0.9992380382096379
00204418_02,02044,1,T1,T1,0.4684433917115479,0.15316473162765368,0.0370162780011366,0.34137559865966177
00204418_03,02044,1,T1,T4,0.4171220666658025,0.07093473847907068,0.07973197853137928,0.4322112163237475
00204418_06,02044,1,T1,T1,0.4187513561565082,0.3370142795878428,0.11489174151334669,0.12934262274230224
00204418_08,02044,1,T1,T4,0.13403611778868452,0.1306612883932432,0.15249583939977526,0.582806754418297
00204418_10,02044,1,T2,T1,0.43963623734498447,0.08895157219669805,0.032683891121338376,0.43872829933697904
00204420_00,02044,1,T4,T1,0.4140641775921607,0.1876544553726314,0.07025509735205636,0.3280262696831516
00204420_03,02044,1,T1,T4,0.2723411820667397,0.1309769896692842,0.18298800150005504,0.4136938267639212
